load,strain
116.3,4.62
116.4,4.62
116.3,4.62
116.3,4.62
116.3,4.62
116.4,4.62
116.5,4.62
116.5,4.62
116.5,4.62
116.5,4.62
116.6,4.62
116.6,4.624
116.6,4.624
116.7,4.624
116.7,4.624
116.7,4.624
116.8,4.624
116.8,4.624
116.8,4.624
116.8,4.624
116.8,4.624
116.8,4.624
116.9,4.624
117,4.628
117,4.628
117.1,4.628
117.1,4.628
117.1,4.628
117.1,4.628
117.2,4.628
117.3,4.628
117.3,4.628
117.3,4.628
117.3,4.628
117.3,4.628
117.4,4.628
117.4,4.628
117.5,4.628
117.5,4.632
117.5,4.632
117.5,4.632
117.5,4.632
117.6,4.632
117.6,4.632
117.6,4.632
117.7,4.632
117.8,4.632
117.8,4.632
117.8,4.632
117.8,4.632
117.8,4.632
117.8,4.632
117.9,4.636
118,4.636
118,4.636
118.1,4.636
118,4.636
118,4.636
118,4.636
118.1,4.636
118.1,4.636
118.2,4.636
118.2,4.636
118.2,4.636
118.3,4.636
118.3,4.636
118.3,4.64
118.4,4.64
118.4,4.64
118.4,4.64
118.4,4.64
118.4,4.64
118.5,4.64
118.5,4.64
118.6,4.64
118.6,4.64
118.7,4.64
118.7,4.64
118.7,4.644
118.8,4.644
118.8,4.644
118.7,4.644
118.8,4.644
118.8,4.644
118.9,4.644
118.9,4.644
119,4.644
119,4.644
118.9,4.644
119,4.644
119,4.644
119,4.644
119,4.644
119.1,4.644
119.1,4.648
119.1,4.648
119.2,4.648
119.2,4.648
119.2,4.648
119.3,4.648
119.2,4.648
119.3,4.648
119.4,4.648
119.4,4.648
119.5,4.648
119.5,4.648
119.5,4.648
119.5,4.652
119.5,4.652
119.6,4.652
119.6,4.652
119.6,4.652
119.7,4.652
119.8,4.652
119.8,4.652
119.9,4.652
119.9,4.652
119.8,4.652
119.9,4.652
119.8,4.652
119.9,4.652
119.9,4.652
119.9,4.652
120,4.656
120,4.656
120,4.656
120.1,4.656
120.1,4.656
120.3,4.656
120.3,4.656
120.3,4.656
120.4,4.656
120.5,4.656
120.4,4.656
120.5,4.656
120.5,4.661
120.4,4.661
120.4,4.661
120.5,4.661
120.5,4.661
120.5,4.661
120.5,4.661
120.6,4.661
120.6,4.661
120.6,4.661
120.7,4.661
120.7,4.661
120.7,4.661
120.8,4.665
120.8,4.665
120.9,4.665
120.9,4.665
121,4.665
121,4.665
121,4.665
121.1,4.665
121.1,4.665
121.1,4.665
121.2,4.665
121.2,4.665
121.2,4.665
121.1,4.665
121.2,4.665
121.2,4.669
121.3,4.669
121.3,4.669
121.3,4.669
121.4,4.669
121.4,4.669
121.5,4.669
121.5,4.669
121.5,4.669
121.5,4.669
121.6,4.669
121.6,4.669
121.6,4.669
121.6,4.669
121.6,4.669
121.6,4.669
121.7,4.673
121.8,4.673
121.8,4.673
122,4.673
121.9,4.673
122,4.673
121.9,4.673
122,4.673
122,4.673
122,4.673
122.1,4.673
122,4.673
122.1,4.673
122.2,4.677
122.2,4.677
122.2,4.677
122.3,4.677
122.4,4.677
122.4,4.677
122.4,4.677
122.4,4.677
122.4,4.677
122.4,4.677
122.5,4.677
122.6,4.677
122.6,4.677
122.6,4.681
122.6,4.681
122.6,4.681
122.6,4.681
122.7,4.681
122.7,4.681
122.8,4.681
122.7,4.681
122.8,4.681
122.8,4.681
122.9,4.681
123,4.681
122.9,4.681
123,4.681
123,4.681
123,4.685
123,4.685
123.1,4.685
123.1,4.685
123.1,4.685
123.2,4.685
123.1,4.685
123.2,4.685
123.2,4.685
123.3,4.685
123.3,4.685
123.4,4.685
123.4,4.685
123.3,4.685
123.4,4.685
123.3,4.685
123.4,4.685
123.4,4.689
123.5,4.689
123.5,4.689
123.6,4.689
123.6,4.689
123.6,4.689
123.7,4.689
123.7,4.689
123.8,4.689
123.8,4.689
123.9,4.689
123.9,4.689
123.9,4.689
123.9,4.693
123.9,4.693
123.9,4.693
124.1,4.693
124.1,4.693
124.2,4.693
124.2,4.693
124.1,4.693
124.2,4.693
124.2,4.693
124.2,4.693
124.2,4.693
124.3,4.693
124.3,4.697
124.3,4.697
124.4,4.697
124.4,4.697
124.5,4.697
124.5,4.697
124.5,4.697
124.7,4.697
124.7,4.697
124.7,4.697
124.7,4.697
124.7,4.697
124.7,4.697
124.6,4.697
124.7,4.701
124.7,4.701
124.7,4.701
124.8,4.701
124.8,4.701
124.9,4.701
124.9,4.701
124.9,4.701
125,4.701
124.9,4.701
125,4.701
125.1,4.701
125.1,4.701
125.2,4.701
125.1,4.701
125.2,4.701
125.2,4.701
125.2,4.706
125.3,4.706
125.3,4.706
125.3,4.706
125.3,4.706
125.4,4.706
125.4,4.706
125.4,4.706
125.4,4.706
125.4,4.706
125.5,4.706
125.5,4.706
125.5,4.706
125.6,4.706
125.6,4.71
125.7,4.71
125.7,4.71
125.7,4.71
125.8,4.71
125.8,4.71
125.8,4.71
125.8,4.71
125.9,4.71
126,4.71
125.9,4.71
126,4.71
126,4.71
126,4.71
126,4.714
126,4.714
126.1,4.714
126.1,4.714
126.1,4.714
126.1,4.714
126.2,4.714
126.2,4.714
126.2,4.714
126.3,4.714
126.3,4.714
126.3,4.714
126.4,4.714
126.4,4.714
126.5,4.718
126.5,4.718
126.5,4.718
126.6,4.718
126.5,4.718
126.6,4.718
126.6,4.718
126.6,4.718
126.7,4.718
126.7,4.718
126.7,4.718
126.8,4.718
126.8,4.718
126.9,4.718
126.9,4.718
127,4.718
126.9,4.722
126.9,4.722
126.9,4.722
126.9,4.722
127,4.722
127.1,4.722
127.1,4.722
127.1,4.722
127.1,4.722
127.2,4.722
127.2,4.722
127.3,4.722
127.2,4.722
127.3,4.722
127.3,4.722
127.4,4.722
127.4,4.726
127.3,4.726
127.4,4.726
127.4,4.726
127.5,4.726
127.6,4.726
127.6,4.726
127.6,4.726
127.7,4.726
127.7,4.726
127.7,4.726
127.7,4.726
127.7,4.73
127.8,4.73
127.8,4.73
127.9,4.73
127.9,4.73
127.9,4.73
127.9,4.73
128,4.73
127.9,4.73
128,4.73
128,4.73
128.1,4.73
128.2,4.73
128.2,4.73
128.2,4.734
128.3,4.734
128.2,4.734
128.3,4.734
128.3,4.734
128.4,4.734
128.4,4.734
128.4,4.734
128.5,4.734
128.5,4.734
128.6,4.734
128.6,4.734
128.5,4.734
128.6,4.734
128.6,4.734
128.6,4.734
128.6,4.734
128.6,4.738
128.7,4.738
128.7,4.738
128.7,4.738
128.8,4.738
128.7,4.738
128.9,4.738
128.9,4.738
128.9,4.738
129,4.738
129,4.738
129,4.738
129.1,4.738
129.2,4.738
129.2,4.738
129.1,4.742
129.2,4.742
129.2,4.742
129.1,4.742
129.2,4.742
129.2,4.742
129.2,4.742
129.3,4.742
129.3,4.742
129.4,4.742
129.5,4.742
129.5,4.742
129.4,4.742
129.5,4.742
129.5,4.746
129.6,4.746
129.7,4.746
129.7,4.746
129.7,4.746
129.7,4.746
129.8,4.746
129.8,4.746
129.8,4.746
129.8,4.746
129.8,4.746
129.9,4.746
129.9,4.746
130,4.751
130,4.751
130,4.751
130.1,4.751
130.1,4.751
130.1,4.751
130.2,4.751
130.2,4.751
130.2,4.751
130.2,4.751
130.2,4.751
130.3,4.751
130.3,4.751
130.4,4.751
130.4,4.751
130.4,4.751
130.3,4.751
130.4,4.751
130.4,4.751
130.5,4.755
130.5,4.755
130.6,4.755
130.6,4.755
130.6,4.755
130.6,4.755
130.6,4.755
130.7,4.755
130.6,4.755
130.8,4.755
130.8,4.755
130.8,4.755
130.9,4.755
130.9,4.755
130.9,4.755
130.9,4.759
131,4.759
130.9,4.759
131,4.759
131.1,4.759
131,4.759
131.1,4.759
131.1,4.759
131.1,4.759
131.1,4.759
131.2,4.759
131.2,4.759
131.2,4.759
131.3,4.763
131.3,4.763
131.3,4.763
131.4,4.763
131.4,4.763
131.4,4.763
131.4,4.763
131.4,4.763
131.5,4.763
131.6,4.763
131.7,4.763
131.7,4.763
131.7,4.763
131.6,4.763
131.6,4.767
131.7,4.767
131.7,4.767
131.8,4.767
131.9,4.767
131.8,4.767
131.9,4.767
131.8,4.767
131.9,4.767
132,4.767
132,4.767
132.1,4.767
132.2,4.767
132.2,4.767
132.2,4.767
132.3,4.767
132.3,4.771
132.3,4.771
132.2,4.771
132.1,4.771
132.1,4.771
132.2,4.771
132.2,4.771
132.3,4.771
132.4,4.771
132.4,4.771
132.5,4.771
132.5,4.771
132.6,4.771
132.5,4.771
132.6,4.775
132.6,4.775
132.6,4.775
132.7,4.775
132.8,4.775
132.8,4.775
132.8,4.775
132.7,4.775
132.8,4.775
132.8,4.775
132.8,4.775
132.8,4.775
132.9,4.775
132.9,4.775
132.9,4.775
132.9,4.779
132.9,4.779
132.9,4.779
133,4.779
133,4.779
133,4.779
133.1,4.779
133.2,4.779
133.2,4.779
133.1,4.779
133.2,4.779
133.3,4.779
133.3,4.779
133.3,4.783
133.3,4.783
133.4,4.783
133.5,4.783
133.5,4.783
133.6,4.783
133.6,4.783
133.6,4.783
133.6,4.783
133.7,4.783
133.6,4.783
133.6,4.783
133.7,4.783
133.7,4.783
133.7,4.783
133.8,4.787
133.8,4.787
133.9,4.787
133.9,4.787
134,4.787
134,4.787
134,4.787
133.9,4.787
134,4.787
134,4.787
134.1,4.787
134.1,4.787
134.2,4.787
134.2,4.787
134.3,4.787
134.2,4.787
134.2,4.787
134.2,4.791
134.2,4.791
134.3,4.791
134.3,4.791
134.4,4.791
134.4,4.791
134.5,4.791
134.5,4.791
134.5,4.791
134.6,4.791
134.7,4.791
134.6,4.791
134.7,4.791
134.7,4.791
134.7,4.796
134.8,4.796
134.9,4.796
134.8,4.796
134.8,4.796
134.9,4.796
134.9,4.796
134.9,4.796
135,4.796
135,4.796
135,4.796
135,4.796
135,4.796
135.1,4.796
135.1,4.8
135.2,4.8
135.1,4.8
135.2,4.8
135.2,4.8
135.1,4.8
135.3,4.8
135.3,4.8
135.4,4.8
135.4,4.8
135.3,4.8
135.4,4.8
135.4,4.8
135.5,4.8
135.5,4.804
135.6,4.804
135.6,4.804
135.6,4.804
135.6,4.804
135.7,4.804
135.7,4.804
135.7,4.804
135.8,4.804
135.8,4.804
135.8,4.804
135.9,4.804
135.9,4.804
135.8,4.804
136,4.804
135.9,4.808
136,4.808
136.1,4.808
136,4.808
136.1,4.808
136.1,4.808
136.2,4.808
136.3,4.808
136.3,4.808
136.3,4.808
136.2,4.808
136.3,4.808
136.4,4.808
136.4,4.808
136.4,4.808
136.3,4.808
136.5,4.812
136.5,4.812
136.5,4.812
136.6,4.812
136.6,4.812
136.6,4.812
136.6,4.812
136.6,4.812
136.7,4.812
136.7,4.812
136.8,4.812
136.8,4.812
136.7,4.812
136.7,4.816
136.7,4.816
136.8,4.816
136.8,4.816
137,4.816
136.9,4.816
137,4.816
137,4.816
136.9,4.816
137,4.816
137,4.816
137,4.816
137.1,4.816
137.1,4.816
137.1,4.816
137.2,4.816
137.2,4.82
137.2,4.82
137.2,4.82
137.3,4.82
137.3,4.82
137.3,4.82
137.3,4.82
137.4,4.82
137.5,4.82
137.5,4.82
137.6,4.82
137.5,4.82
137.5,4.82
137.7,4.824
137.6,4.824
137.7,4.824
137.7,4.824
137.6,4.824
137.7,4.824
137.7,4.824
137.7,4.824
137.7,4.824
137.8,4.824
137.8,4.824
137.9,4.824
137.9,4.824
137.9,4.824
138,4.824
138.1,4.824
138.1,4.828
138.1,4.828
138.1,4.828
138.1,4.828
138.1,4.828
138.1,4.828
138.2,4.828
138.2,4.828
138.3,4.828
138.3,4.828
138.4,4.828
138.5,4.828
138.4,4.828
138.5,4.828
138.5,4.828
138.5,4.832
138.6,4.832
138.6,4.832
138.7,4.832
138.6,4.832
138.7,4.832
138.6,4.832
138.6,4.832
138.7,4.832
138.7,4.832
138.7,4.832
138.8,4.832
138.8,4.832
138.9,4.832
138.8,4.837
138.8,4.837
138.8,4.837
138.8,4.837
138.9,4.837
138.9,4.837
139,4.837
139,4.837
139.1,4.837
139.2,4.837
139.1,4.837
139.2,4.837
139.2,4.837
139.2,4.837
139.3,4.841
139.3,4.841
139.4,4.841
139.3,4.841
139.3,4.841
139.4,4.841
139.4,4.841
139.5,4.841
139.5,4.841
139.5,4.841
139.5,4.841
139.6,4.841
139.6,4.841
139.6,4.841
139.6,4.845
139.7,4.845
139.7,4.845
139.7,4.845
139.7,4.845
139.7,4.845
139.7,4.845
139.8,4.845
139.8,4.845
139.9,4.845
140,4.845
140,4.845
140,4.845
140.1,4.845
140.1,4.845
140.2,4.845
140.1,4.849
140.1,4.849
140.2,4.849
140.2,4.849
140.2,4.849
140.2,4.849
140.3,4.849
140.3,4.849
140.4,4.849
140.5,4.849
140.5,4.849
140.5,4.849
140.4,4.849
140.4,4.849
140.3,4.849
140.4,4.853
140.4,4.853
140.5,4.853
140.5,4.853
140.6,4.853
140.7,4.853
140.7,4.853
140.7,4.853
140.7,4.853
140.8,4.853
140.7,4.853
140.8,4.853
140.8,4.857
140.8,4.857
140.9,4.857
141,4.857
141.1,4.857
141,4.857
141.1,4.857
141.1,4.857
141.1,4.857
141.1,4.857
141.1,4.857
141.1,4.857
141.1,4.857
141.2,4.857
141.3,4.861
141.3,4.861
141.3,4.861
141.3,4.861
141.4,4.861
141.4,4.861
141.4,4.861
141.5,4.861
141.4,4.861
141.5,4.861
141.5,4.861
141.6,4.861
141.7,4.861
141.7,4.861
141.8,4.861
141.8,4.865
141.8,4.865
141.8,4.865
141.8,4.865
141.9,4.865
141.9,4.865
141.9,4.865
141.9,4.865
141.9,4.865
142,4.865
142,4.865
142.1,4.865
142.1,4.865
142.1,4.865
142.1,4.865
142.1,4.865
142.2,4.869
142.2,4.869
142.3,4.869
142.3,4.869
142.3,4.869
142.3,4.869
142.4,4.869
142.3,4.869
142.4,4.869
142.5,4.869
142.5,4.869
142.6,4.869
142.6,4.869
142.7,4.873
142.7,4.873
142.7,4.873
142.7,4.873
142.6,4.873
142.6,4.873
142.6,4.873
142.6,4.873
142.7,4.873
142.8,4.873
142.9,4.873
142.8,4.873
143,4.873
142.9,4.873
143,4.877
143,4.877
143,4.877
143,4.877
143.1,4.877
143.1,4.877
143.1,4.877
143.1,4.877
143.3,4.877
143.3,4.877
143.4,4.877
143.4,4.877
143.4,4.877
143.4,4.877
143.3,4.882
143.3,4.882
143.3,4.882
143.4,4.882
143.4,4.882
143.5,4.882
143.6,4.882
143.6,4.882
143.6,4.882
143.6,4.882
143.6,4.882
143.6,4.882
143.7,4.882
143.7,4.882
143.7,4.882
143.8,4.882
143.9,4.886
143.9,4.886
143.9,4.886
143.9,4.886
143.9,4.886
144,4.886
143.9,4.886
144,4.886
144,4.886
144.1,4.886
144.2,4.886
144.3,4.886
144.3,4.886
144.3,4.89
144.3,4.89
144.3,4.89
144.3,4.89
144.3,4.89
144.3,4.89
144.4,4.89
144.4,4.89
144.3,4.89
144.4,4.89
144.5,4.89
144.5,4.89
144.6,4.894
144.6,4.894
144.6,4.894
144.6,4.894
144.6,4.894
144.6,4.894
144.6,4.894
144.7,4.894
144.7,4.894
144.7,4.894
144.7,4.894
144.8,4.894
144.8,4.894
144.9,4.894
145,4.898
145,4.898
145,4.898
145,4.898
145,4.898
145.1,4.898
145.1,4.898
145.1,4.898
145.2,4.898
145.2,4.898
145.3,4.898
145.3,4.898
145.3,4.898
145.3,4.898
145.4,4.898
145.5,4.898
145.5,4.902
145.5,4.902
145.4,4.902
145.4,4.902
145.5,4.902
145.5,4.902
145.6,4.902
145.6,4.902
145.7,4.902
145.7,4.902
145.7,4.902
145.7,4.902
145.7,4.902
145.8,4.902
145.8,4.902
145.9,4.906
145.9,4.906
145.9,4.906
145.9,4.906
145.9,4.906
146,4.906
146.1,4.906
146,4.906
146.1,4.906
146.1,4.906
146.1,4.906
146.1,4.906
146.1,4.91
146.1,4.91
146.2,4.91
146.2,4.91
146.2,4.91
146.2,4.91
146.2,4.91
146.3,4.91
146.3,4.91
146.4,4.91
146.4,4.91
146.5,4.91
146.5,4.91
146.5,4.914
146.5,4.914
146.5,4.914
146.6,4.914
146.6,4.914
146.6,4.914
146.7,4.914
146.6,4.914
146.7,4.914
146.6,4.914
146.7,4.914
146.7,4.914
146.7,4.914
146.9,4.914
146.8,4.914
146.9,4.914
146.9,4.918
147,4.918
147,4.918
147,4.918
147.1,4.918
147.1,4.918
147.1,4.918
147.2,4.918
147.2,4.918
147.3,4.918
147.3,4.918
147.4,4.918
147.5,4.918
147.4,4.922
147.4,4.922
147.4,4.922
147.4,4.922
147.5,4.922
147.5,4.922
147.6,4.922
147.6,4.922
147.6,4.922
147.6,4.922
147.6,4.922
147.5,4.922
147.6,4.922
147.7,4.922
147.7,4.922
147.7,4.927
147.9,4.927
147.9,4.927
147.9,4.927
147.9,4.927
147.9,4.927
147.9,4.927
147.9,4.927
148,4.927
148,4.927
148,4.927
148.1,4.927
148.1,4.931
148.2,4.931
148.2,4.931
148.3,4.931
148.3,4.931
148.3,4.931
148.4,4.931
148.4,4.931
148.4,4.931
148.3,4.931
148.4,4.931
148.4,4.931
148.4,4.931
148.6,4.931
148.6,4.931
148.6,4.931
148.6,4.935
148.6,4.935
148.6,4.935
148.7,4.935
148.7,4.935
148.8,4.935
148.9,4.935
149,4.935
148.9,4.935
148.9,4.935
149,4.935
148.9,4.935
149,4.935
149,4.935
149,4.939
149,4.939
149.1,4.939
149.1,4.939
149.1,4.939
149.2,4.939
149.2,4.939
149.2,4.939
149.2,4.939
149.2,4.939
149.2,4.939
149.3,4.939
149.4,4.939
149.4,4.939
149.4,4.939
149.5,4.943
149.5,4.943
149.5,4.943
149.5,4.943
149.5,4.943
149.5,4.943
149.6,4.943
149.7,4.943
149.7,4.943
149.7,4.943
149.8,4.943
149.8,4.943
149.8,4.943
149.8,4.947
149.8,4.947
149.9,4.947
149.9,4.947
149.9,4.947
150,4.947
150,4.947
150,4.947
150,4.947
150,4.947
150.1,4.947
150.1,4.947
150.1,4.947
150.1,4.947
150.1,4.951
150.1,4.951
150.2,4.951
150.2,4.951
150.3,4.951
150.3,4.951
150.4,4.951
150.3,4.951
150.4,4.951
150.4,4.951
150.5,4.951
150.5,4.951
150.5,4.951
150.5,4.951
150.4,4.951
150.5,4.955
150.5,4.955
150.6,4.955
150.6,4.955
150.7,4.955
150.7,4.955
150.8,4.955
150.8,4.955
150.8,4.955
150.9,4.955
150.9,4.955
150.9,4.955
150.9,4.955
151,4.959
151,4.959
151,4.959
151,4.959
151.1,4.959
151,4.959
151,4.959
151.1,4.959
151.1,4.959
151.2,4.959
151.3,4.959
151.3,4.959
151.3,4.959
151.3,4.959
151.4,4.963
151.3,4.963
151.5,4.963
151.4,4.963
151.4,4.963
151.5,4.963
151.5,4.963
151.6,4.963
151.6,4.963
151.7,4.963
151.7,4.963
151.7,4.963
151.7,4.963
151.7,4.963
151.7,4.967
151.8,4.967
151.7,4.967
151.8,4.967
151.8,4.967
151.8,4.967
151.8,4.967
151.9,4.967
151.9,4.967
152,4.967
152,4.967
152,4.967
152.1,4.972
152.1,4.972
152.1,4.972
152.1,4.972
152.2,4.972
152.2,4.972
152.3,4.972
152.3,4.972
152.4,4.972
152.4,4.972
152.5,4.972
152.5,4.972
152.5,4.972
152.5,4.972
152.4,4.972
152.5,4.972
152.5,4.976
152.5,4.976
152.6,4.976
152.6,4.976
152.6,4.976
152.7,4.976
152.7,4.976
152.7,4.976
152.7,4.976
152.7,4.976
152.8,4.976
152.8,4.976
152.9,4.976
152.8,4.98
152.8,4.98
152.9,4.98
152.9,4.98
152.9,4.98
152.9,4.98
153,4.98
153,4.98
153.1,4.98
153.2,4.98
153.2,4.98
153.3,4.98
153.4,4.98
153.4,4.98
153.4,4.984
153.4,4.984
153.4,4.984
153.3,4.984
153.4,4.984
153.4,4.984
153.5,4.984
153.5,4.984
153.6,4.984
153.7,4.984
153.7,4.984
153.7,4.984
153.8,4.984
153.7,4.988
153.7,4.988
153.7,4.988
153.8,4.988
153.8,4.988
153.9,4.988
154,4.988
154,4.988
154,4.988
154,4.988
154,4.988
154.1,4.988
154.1,4.988
154.2,4.992
154.1,4.992
154.2,4.992
154.1,4.992
154.2,4.992
154.2,4.992
154.2,4.992
154.2,4.992
154.3,4.992
154.2,4.992
154.2,4.992
154.3,4.992
154.4,4.992
154.5,4.992
154.5,4.992
154.5,4.996
154.6,4.996
154.6,4.996
154.6,4.996
154.6,4.996
154.6,4.996
154.6,4.996
154.7,4.996
154.7,4.996
154.7,4.996
154.7,4.996
154.7,4.996
154.7,4.996
154.7,4.996
154.7,5
154.9,5
154.9,5
155,5
155,5
155.1,5
155,5
155,5
155.1,5
155.1,5
155.1,5
155.2,5
155.3,5.004
155.2,5.004
155.3,5.004
155.3,5.004
155.3,5.004
155.3,5.004
155.4,5.004
155.3,5.004
155.3,5.004
155.5,5.004
155.5,5.004
155.6,5.004
155.5,5.004
155.5,5.008
155.5,5.008
155.6,5.008
155.7,5.008
155.7,5.008
155.7,5.008
155.7,5.008
155.7,5.008
155.8,5.008
155.8,5.008
155.9,5.008
155.9,5.008
155.9,5.008
155.9,5.008
156,5.008
156,5.012
156,5.012
156.1,5.012
156.1,5.012
156,5.012
156.1,5.012
156.2,5.012
156.3,5.012
156.3,5.012
156.2,5.012
156.3,5.012
156.3,5.012
156.2,5.012
156.2,5.012
156.3,5.012
156.3,5.012
156.3,5.017
156.4,5.017
156.4,5.017
156.5,5.017
156.5,5.017
156.4,5.017
156.5,5.017
156.6,5.017
156.6,5.017
156.7,5.017
156.7,5.017
156.7,5.017
156.7,5.021
156.7,5.021
156.8,5.021
156.8,5.021
156.9,5.021
156.9,5.021
156.9,5.021
156.9,5.021
156.9,5.021
157,5.021
157,5.021
157.1,5.021
157.1,5.021
157.1,5.025
157.2,5.025
157.1,5.025
157.2,5.025
157.1,5.025
157.1,5.025
157.2,5.025
157.1,5.025
157.2,5.025
157.3,5.025
157.3,5.025
157.3,5.025
157.3,5.025
157.4,5.029
157.5,5.029
157.5,5.029
157.5,5.029
157.5,5.029
157.6,5.029
157.6,5.029
157.7,5.029
157.8,5.029
157.8,5.029
157.8,5.029
157.7,5.029
157.8,5.029
157.8,5.029
157.8,5.029
157.9,5.029
157.9,5.033
157.9,5.033
158,5.033
158,5.033
158,5.033
158,5.033
158.1,5.033
158.2,5.033
158.2,5.033
158.2,5.033
158.3,5.033
158.4,5.033
158.3,5.033
158.3,5.037
158.3,5.037
158.3,5.037
158.3,5.037
158.3,5.037
158.4,5.037
158.4,5.037
158.5,5.037
158.6,5.037
158.6,5.037
158.6,5.037
158.6,5.037
158.7,5.037
158.7,5.037
158.7,5.041
158.7,5.041
158.7,5.041
158.8,5.041
158.8,5.041
158.8,5.041
158.9,5.041
158.9,5.041
158.9,5.041
158.9,5.041
158.9,5.041
158.9,5.041
159,5.045
159,5.045
159,5.045
159.1,5.045
159,5.045
159.1,5.045
159.1,5.045
159.3,5.045
159.3,5.045
159.3,5.045
159.3,5.045
159.4,5.045
159.3,5.045
159.4,5.045
159.4,5.045
159.3,5.045
159.4,5.049
159.4,5.049
159.5,5.049
159.4,5.049
159.5,5.049
159.5,5.049
159.5,5.049
159.7,5.049
159.8,5.049
159.7,5.049
159.8,5.049
159.7,5.049
159.7,5.049
159.8,5.049
159.8,5.053
159.8,5.053
159.8,5.053
159.9,5.053
159.9,5.053
159.9,5.053
160,5.053
159.9,5.053
160,5.053
160,5.053
160.1,5.053
160.1,5.053
160.2,5.053
160.2,5.057
160.2,5.057
160.2,5.057
160.3,5.057
160.2,5.057
160.4,5.057
160.3,5.057
160.4,5.057
160.4,5.057
160.4,5.057
160.4,5.057
160.5,5.057
160.6,5.062
160.6,5.062
160.7,5.062
160.7,5.062
160.6,5.062
160.6,5.062
160.7,5.062
160.7,5.062
160.8,5.062
160.8,5.062
160.9,5.062
161,5.062
161,5.062
161.1,5.062
161.1,5.062
161.1,5.066
161,5.066
161,5.066
161,5.066
161,5.066
161,5.066
161.1,5.066
161.2,5.066
161.2,5.066
161.2,5.066
161.4,5.066
161.4,5.066
161.4,5.066
161.3,5.07
161.3,5.07
161.3,5.07
161.4,5.07
161.5,5.07
161.5,5.07
161.5,5.07
161.6,5.07
161.6,5.07
161.6,5.07
161.6,5.07
161.6,5.07
161.6,5.07
161.6,5.07
161.7,5.074
161.7,5.074
161.8,5.074
161.8,5.074
161.7,5.074
161.9,5.074
161.8,5.074
161.9,5.074
161.9,5.074
161.9,5.074
161.9,5.074
161.9,5.074
162,5.078
162,5.078
162,5.078
162.1,5.078
162.1,5.078
162.1,5.078
162.2,5.078
162.3,5.078
162.3,5.078
162.3,5.078
162.4,5.078
162.4,5.078
162.4,5.078
162.3,5.078
162.3,5.082
162.3,5.082
162.4,5.082
162.5,5.082
162.5,5.082
162.5,5.082
162.6,5.082
162.6,5.082
162.6,5.082
162.7,5.082
162.7,5.082
162.8,5.082
162.7,5.082
162.9,5.086
162.8,5.086
162.8,5.086
162.8,5.086
162.8,5.086
162.8,5.086
162.9,5.086
162.8,5.086
162.9,5.086
163,5.086
163,5.086
163,5.086
163.1,5.086
163.1,5.086
163.1,5.086
163.2,5.09
163.2,5.09
163.2,5.09
163.2,5.09
163.2,5.09
163.3,5.09
163.2,5.09
163.3,5.09
163.2,5.09
163.3,5.09
163.3,5.09
163.4,5.09
163.4,5.09
163.5,5.094
163.5,5.094
163.6,5.094
163.5,5.094
163.6,5.094
163.6,5.094
163.6,5.094
163.7,5.094
163.7,5.094
163.8,5.094
163.7,5.094
163.7,5.094
163.7,5.094
163.7,5.094
163.8,5.098
163.8,5.098
163.9,5.098
164,5.098
164,5.098
164,5.098
163.9,5.098
164,5.098
164,5.098
164.1,5.098
164.2,5.098
164.2,5.102
164.2,5.102
164.3,5.102
164.3,5.102
164.3,5.102
164.3,5.102
164.4,5.102
164.4,5.102
164.5,5.102
164.5,5.102
164.4,5.102
164.4,5.102
164.4,5.102
164.4,5.107
164.5,5.107
164.5,5.107
164.6,5.107
164.6,5.107
164.6,5.107
164.7,5.107
164.7,5.107
164.7,5.107
164.8,5.107
164.8,5.107
164.7,5.107
164.7,5.107
164.9,5.111
164.8,5.111
164.9,5.111
165,5.111
165,5.111
165.1,5.111
165.1,5.111
165.1,5.111
165.1,5.111
165.1,5.111
165.1,5.111
165.2,5.111
165.2,5.111
165.2,5.111
165.3,5.111
165.3,5.115
165.3,5.115
165.3,5.115
165.3,5.115
165.3,5.115
165.3,5.115
165.3,5.115
165.4,5.115
165.3,5.115
165.4,5.115
165.5,5.115
165.5,5.115
165.5,5.119
165.5,5.119
165.6,5.119
165.6,5.119
165.7,5.119
165.8,5.119
165.7,5.119
165.7,5.119
165.7,5.119
165.7,5.119
165.7,5.119
165.7,5.119
165.8,5.123
165.9,5.123
165.9,5.123
166,5.123
166,5.123
166,5.123
166,5.123
166.1,5.123
166.1,5.123
166.1,5.123
166.2,5.123
166.1,5.123
166.2,5.123
166.2,5.127
166.2,5.127
166.4,5.127
166.3,5.127
166.3,5.127
166.4,5.127
166.4,5.127
166.4,5.127
166.4,5.127
166.5,5.127
166.5,5.127
166.5,5.127
166.6,5.127
166.7,5.127
166.7,5.127
166.7,5.131
166.7,5.131
166.7,5.131
166.7,5.131
166.8,5.131
166.8,5.131
166.8,5.131
166.9,5.131
166.9,5.131
166.9,5.131
166.9,5.131
166.9,5.131
167,5.131
167,5.135
167,5.135
167.1,5.135
167.1,5.135
167.2,5.135
167.2,5.135
167.3,5.135
167.3,5.135
167.3,5.135
167.3,5.135
167.2,5.135
167.3,5.135
167.2,5.135
167.4,5.139
167.4,5.139
167.4,5.139
167.5,5.139
167.6,5.139
167.5,5.139
167.5,5.139
167.6,5.139
167.6,5.139
167.6,5.139
167.7,5.139
167.7,5.139
167.7,5.143
167.7,5.143
