strain,load
13.004,117.9
13.008,118
13.008,118
13.008,118
13.008,118.1
13.008,118.2
13.008,118.2
13.008,118.2
13.012,118.2
13.012,118.3
13.012,118.3
13.012,118.5
13.012,118.4
13.012,118.5
13.012,118.5
13.012,118.5
13.016,118.5
13.016,118.5
13.016,118.5
13.016,118.5
13.016,118.4
13.02,118.5
13.02,118.4
13.02,118.4
13.02,118.4
13.02,118.5
13.02,118.4
13.02,118.5
13.024,118.4
13.024,118.4
13.024,118.4
13.024,118.4
13.024,118.4
13.024,118.4
13.028,118.4
13.028,118.4
13.028,118.4
13.028,118.5
13.028,118.5
13.028,118.6
13.028,118.6
13.032,118.6
13.032,118.6
13.032,118.6
13.032,118.6
13.032,118.7
13.032,118.7
13.032,118.7
13.036,118.7
13.036,118.7
13.036,118.8
13.036,118.8
13.036,118.8
13.036,118.8
13.041,118.8
13.041,118.8
13.041,118.8
13.041,118.8
13.041,118.8
13.041,118.8
13.045,118.9
13.045,118.9
13.045,118.9
13.045,119
13.045,119
13.045,119.1
13.045,119.1
13.049,119.2
13.049,119.2
13.049,119.3
13.049,119.3
13.049,119.3
13.049,119.4
13.049,119.3
13.053,119.3
13.053,119.4
13.053,119.4
13.053,119.4
13.053,119.3
13.053,119.4
13.053,119.4
13.057,119.4
13.057,119.5
13.057,119.4
13.057,119.5
13.057,119.5
13.057,119.6
13.061,119.7
13.061,119.7
13.061,119.7
13.061,119.8
13.061,119.7
13.061,119.8
13.061,119.8
13.065,119.9
13.065,119.8
13.065,119.9
13.065,119.9
13.065,119.9
13.065,120
13.065,120
13.069,120
13.069,120
13.069,120
13.069,120
13.069,120
13.069,120.1
13.073,120.1
13.073,120.2
13.073,120.2
13.073,120.2
13.073,120.2
13.073,120.2
13.073,120.2
13.077,120.3
13.077,120.3
13.077,120.4
13.077,120.5
13.077,120.5
13.077,120.6
13.077,120.6
13.077,120.8
13.081,120.7
13.081,120.7
13.081,120.8
13.081,120.7
13.081,120.7
13.081,120.9
13.086,120.8
13.086,120.8
13.086,120.9
13.086,120.9
13.086,120.9
13.086,120.9
13.086,121
13.09,121
13.09,121.1
13.09,121.1
13.09,121.2
13.09,121.2
13.09,121.2
13.094,121.2
13.094,121.2
13.094,121.2
13.094,121.3
13.094,121.3
13.094,121.4
13.094,121.4
13.094,121.5
13.098,121.5
13.098,121.6
13.098,121.6
13.098,121.6
13.098,121.6
13.098,121.7
13.098,121.7
13.102,121.7
13.102,121.8
13.102,121.8
13.102,121.8
13.102,121.9
13.102,121.9
13.102,121.8
13.106,121.9
13.106,121.9
13.106,121.9
13.106,122
13.106,122
13.106,122
13.106,122
13.11,122.1
13.11,122
13.11,122.1
13.11,122.1
13.11,122.1
13.11,122.1
13.11,122.2
13.114,122.2
13.114,122.3
13.114,122.4
13.114,122.5
13.114,122.4
13.114,122.4
13.118,122.4
13.118,122.4
13.118,122.4
13.118,122.4
13.118,122.4
13.118,122.5
13.118,122.5
13.118,122.5
13.122,122.5
13.122,122.6
13.122,122.6
13.122,122.7
13.122,122.7
13.122,122.6
13.126,122.7
13.126,122.8
13.126,122.9
13.126,123
13.126,122.9
13.126,122.9
13.126,122.9
13.131,122.9
13.131,122.9
13.131,123
13.131,123
13.131,123
13.131,123
13.131,123
13.135,123
13.135,123.2
13.135,123.2
13.135,123.2
13.135,123.2
13.135,123.2
13.135,123.2
13.139,123.3
13.139,123.3
13.139,123.4
13.139,123.4
13.139,123.5
13.139,123.4
13.139,123.5
13.143,123.5
13.143,123.5
13.143,123.5
13.143,123.6
13.143,123.6
13.143,123.6
13.143,123.6
13.143,123.7
13.147,123.7
13.147,123.8
13.147,123.8
13.147,123.8
13.147,123.9
13.147,123.8
13.147,123.9
13.151,123.9
13.151,124
13.151,124
13.151,124
13.151,124.1
13.151,124.1
13.151,124.1
13.155,124.1
13.155,124.1
13.155,124.2
13.155,124.1
13.155,124.2
13.155,124.2
13.155,124.3
13.159,124.3
13.159,124.4
13.159,124.4
13.159,124.4
13.159,124.5
13.159,124.5
13.159,124.6
13.159,124.6
13.163,124.5
13.163,124.6
13.163,124.6
13.163,124.6
13.163,124.6
13.163,124.6
13.163,124.7
13.167,124.7
13.167,124.8
13.167,124.9
13.167,124.8
13.167,125
13.167,125
13.167,124.9
13.167,125
13.171,124.9
13.171,125
13.171,125.1
13.171,125.1
13.171,125.1
13.171,125.1
13.171,125.2
13.176,125.2
13.176,125.3
13.176,125.3
13.176,125.3
13.176,125.3
13.18,125.3
13.18,125.4
13.18,125.4
13.18,125.4
13.184,125.5
13.184,125.4
13.184,125.5
13.184,125.5
13.184,125.5
13.184,125.6
13.184,125.6
13.184,125.6
13.188,125.7
13.188,125.7
13.188,125.7
13.188,125.7
13.188,125.8
13.188,125.8
13.188,125.9
13.188,125.9
13.192,125.9
13.192,126
13.192,126
13.192,126.1
13.192,126.1
13.192,126.1
13.192,126.1
13.192,126.1
13.196,126.1
13.196,126.1
13.196,126.1
13.196,126.1
13.196,126
13.196,126.1
13.196,126.2
13.2,126.2
13.2,126.3
13.2,126.3
13.2,126.3
13.2,126.3
13.2,126.3
13.2,126.3
13.204,126.3
13.204,126.3
13.204,126.3
13.204,126.4
13.204,126.4
13.204,126.4
13.204,126.4
13.208,126.4
13.208,126.4
13.208,126.4
13.208,126.4
13.208,126.4
13.208,126.5
13.208,126.5
13.208,126.4
13.212,126.3
13.212,126.3
13.212,126.2
13.212,126.2
13.212,126.2
13.212,126.2
13.217,126.2
13.217,126.2
13.217,126.2
13.217,126.2
13.217,126.2
13.217,126.1
13.217,126
13.221,126.1
13.221,126
13.221,126
13.221,126
13.221,126
13.221,126
13.221,126
13.225,126
13.225,126
13.225,126
13.225,126
13.225,126
13.225,126
13.225,126
13.229,126
13.229,126
13.229,126
13.229,126
13.229,126
13.229,126
13.229,126
13.233,126
13.233,126
13.233,126
13.233,126
13.233,126.1
13.233,126.1
13.233,126.1
13.237,126
13.237,126.1
13.237,126.1
13.237,126.1
13.237,126.1
13.237,126.1
13.241,126.1
13.241,126.1
13.241,126.1
13.241,126.1
13.241,126.1
13.241,126.1
13.245,126.1
13.245,126.1
13.245,126.1
13.245,126
13.245,126.1
13.245,126.1
13.245,126.2
13.249,126.1
13.249,126.1
13.249,126.1
13.249,126.1
13.249,126.1
13.249,126.1
13.253,126.1
13.253,126.1
13.253,126
13.253,126.1
13.253,126
13.253,126.1
13.257,126.1
13.257,126.2
13.257,126.2
13.257,126.2
13.257,126.1
13.257,126.1
13.257,126.1
13.262,126.1
13.262,126.2
13.262,126.3
13.262,126.3
13.262,126.1
13.262,126.1
13.266,126.1
13.266,126.1
13.266,126.2
13.266,126.2
13.266,126.3
13.266,126.3
13.266,126.3
13.27,126.3
13.27,126.3
13.27,126.3
13.27,126.3
13.27,126.3
13.27,126.3
13.274,126.3
13.274,126.4
13.274,126.4
13.274,126.5
13.274,126.5
13.274,126.5
13.278,126.4
13.278,126.4
13.278,126.4
13.278,126.3
13.278,126.3
13.278,126.2
13.282,126.2
13.282,126.3
13.282,126.2
13.282,126.2
13.282,126.2
13.282,126.2
13.286,126.2
13.286,126.3
13.286,126.3
13.286,126.3
13.286,126.3
13.286,126.3
13.29,126.3
13.29,126.4
13.29,126.4
13.29,126.3
13.29,126.4
13.29,126.4
13.294,126.4
13.294,126.3
13.294,126.3
13.294,126.4
13.294,126.4
13.294,126.4
13.298,126.4
13.298,126.4
13.298,126.4
13.298,126.5
13.298,126.6
13.298,126.5
13.302,126.6
13.302,126.6
13.302,126.6
13.302,126.7
13.302,126.7
13.302,126.7
13.307,126.8
13.307,126.8
13.307,126.7
13.307,126.7
13.307,126.7
13.307,126.7
13.311,126.8
13.311,126.8
13.311,126.9
13.311,127
13.311,127
13.311,127
13.315,127
13.315,127
13.315,127
13.315,127.1
13.315,127.1
13.319,127.2
13.319,127.2
13.319,127.3
13.319,127.3
13.319,127.3
13.319,127.3
13.319,127.3
13.323,127.5
13.323,127.5
13.323,127.5
13.323,127.5
13.323,127.6
13.323,127.6
13.327,127.6
13.327,127.7
13.327,127.6
13.327,127.6
13.327,127.7
13.327,127.7
13.331,127.8
13.331,127.9
13.331,127.8
13.331,127.9
13.331,127.8
13.331,127.8
13.335,127.8
13.335,127.9
13.335,128
13.335,128.1
13.335,128.1
13.335,128.1
13.339,128.1
13.339,128.1
13.339,128.1
13.339,128.2
13.339,128.2
13.339,128.2
13.339,128.3
13.343,128.3
13.343,128.4
13.343,128.3
13.343,128.4
13.343,128.4
13.343,128.5
13.347,128.5
13.347,128.5
13.347,128.6
13.347,128.6
13.347,128.6
13.347,128.6
13.352,128.7
13.352,128.7
13.352,128.6
13.352,128.7
13.352,128.8
13.356,128.8
13.356,129
13.356,128.9
13.356,129
13.356,129
13.356,129
13.356,129
13.36,129
13.36,129.1
13.36,129
13.36,129.1
13.36,129.2
13.36,129.2
13.364,129.2
13.364,129.2
13.364,129.2
13.364,129.3
13.364,129.3
13.368,129.4
13.368,129.4
13.368,129.4
13.368,129.5
13.368,129.5
13.368,129.7
13.372,129.6
13.372,129.7
13.372,129.6
13.372,129.7
13.372,129.6
13.372,129.6
13.376,129.7
13.376,129.7
13.376,129.7
13.376,129.8
13.376,129.9
13.376,129.9
13.38,130
13.38,130.1
13.38,130.1
13.38,130.1
13.38,130.1
13.38,130.1
13.384,130.1
13.384,130.1
13.384,130.2
13.384,130.2
13.384,130.2
13.384,130.2
13.384,130.2
13.388,130.1
13.388,130.3
13.388,130.3
13.388,130.3
13.388,130.4
13.388,130.4
13.392,130.5
13.392,130.6
13.392,130.6
13.392,130.6
13.392,130.6
13.392,130.6
13.397,130.6
13.397,130.6
13.397,130.7
13.397,130.7
13.397,130.8
13.397,130.8
13.401,130.8
13.401,130.8
13.401,130.8
13.401,130.8
13.401,130.7
13.401,130.9
13.405,130.9
13.405,131
13.405,131
13.405,131
13.405,131
13.405,131
13.405,131
13.409,131
13.409,131
13.409,131
13.409,131.1
13.409,131.1
13.409,131.2
13.413,131.1
13.413,131.2
13.413,131.2
13.413,131.2
13.413,131.2
13.413,131.2
13.417,131.2
13.417,131.2
13.417,131.3
13.417,131.3
13.417,131.3
13.417,131.3
13.421,131.3
13.421,131.4
13.421,131.4
13.421,131.5
13.421,131.5
13.421,131.5
13.421,131.6
13.425,131.5
13.425,131.6
13.425,131.6
13.425,131.7
13.425,131.8
13.429,131.8
13.429,131.8
13.429,131.9
13.429,131.9
13.429,131.9
13.429,131.9
13.433,131.9
13.433,131.9
13.433,132
13.433,132
13.433,131.9
13.433,132
13.437,132
13.437,132
13.437,132.1
13.437,132.1
13.437,132.2
13.437,132.2
13.442,132.2
13.442,132.2
13.442,132.2
13.442,132.3
13.442,132.3
13.442,132.3
13.446,132.4
13.446,132.5
13.446,132.5
13.446,132.4
13.446,132.4
13.446,132.4
13.45,132.4
13.45,132.5
13.45,132.5
13.45,132.5
13.45,132.5
13.45,132.5
13.454,132.6
13.454,132.6
13.454,132.6
13.454,132.5
13.454,132.5
13.454,132.6
13.458,132.6
13.458,132.6
13.458,132.6
13.458,132.7
13.458,132.7
13.458,132.7
13.462,132.8
13.462,132.7
13.462,132.8
13.462,132.8
13.462,132.8
13.462,132.9
13.466,132.9
13.466,132.9
13.466,133
13.466,132.9
13.466,132.9
13.466,133
13.47,133
13.47,133
13.47,133
13.47,133
13.47,133
13.47,133.1
13.474,133.1
13.474,133.1
13.474,133.2
13.474,133.2
13.474,133.2
13.474,133.2
13.478,133.3
13.478,133.3
13.478,133.3
13.478,133.3
13.478,133.4
13.478,133.4
13.482,133.4
13.482,133.5
13.482,133.5
13.482,133.5
13.482,133.6
13.482,133.6
13.487,133.7
13.487,133.7
13.487,133.7
13.487,133.9
13.487,133.9
13.487,134
13.491,134
13.491,134
13.491,133.9
13.491,133.9
13.491,134
13.495,134
13.495,134
13.495,134.1
13.495,134.1
13.495,134
13.499,134.2
13.499,134.2
13.499,134.2
13.499,134.2
13.499,134.3
13.499,134.4
13.503,134.4
13.503,134.4
13.503,134.4
13.503,134.5
13.503,134.5
13.503,134.5
13.503,134.6
13.507,134.6
13.507,134.7
13.507,134.7
13.507,134.7
13.507,134.7
13.507,134.7
13.511,134.7
13.511,134.7
13.511,134.8
13.511,134.8
13.511,134.8
13.515,134.8
13.515,134.8
13.515,134.8
13.515,134.9
13.515,134.9
13.515,135
13.519,135
13.519,135.1
13.519,135.1
13.519,135.1
13.519,135.2
13.519,135.2
13.519,135.3
13.523,135.3
13.523,135.3
13.523,135.3
13.523,135.3
13.523,135.3
13.527,135.3
13.527,135.4
13.527,135.4
13.527,135.4
13.527,135.5
13.527,135.5
13.532,135.5
13.532,135.6
13.532,135.6
13.532,135.6
13.532,135.6
13.532,135.6
13.536,135.6
13.536,135.6
13.536,135.6
13.536,135.6
13.536,135.6
13.536,135.7
13.536,135.7
13.54,135.8
13.54,135.8
13.54,135.9
13.54,135.9
13.54,136
13.54,135.9
13.544,135.9
13.544,136
13.544,136.1
13.544,136.1
13.544,136.1
13.544,136.1
13.548,136.2
13.548,136.1
13.548,136.2
13.548,136.3
13.548,136.2
13.548,136.2
13.552,136.2
13.552,136.3
13.552,136.3
13.552,136.5
13.552,136.5
13.552,136.4
13.556,136.6
13.556,136.5
13.556,136.6
13.556,136.6
13.556,136.6
13.556,136.6
13.556,136.6
13.56,136.7
13.56,136.7
13.56,136.7
13.56,136.8
13.56,136.9
13.564,136.9
13.564,136.9
13.564,136.9
13.564,136.9
13.564,136.9
13.564,137
13.568,137
13.568,137
13.568,137.1
13.568,137.1
13.568,137.1
13.568,137.1
13.568,137.1
13.572,137.2
13.572,137.1
13.572,137.2
13.572,137.2
13.572,137.3
13.572,137.4
13.577,137.4
13.577,137.4
13.577,137.3
13.577,137.3
13.577,137.2
13.581,137.3
13.581,137.4
13.581,137.4
13.581,137.5
13.581,137.5
13.581,137.5
13.581,137.5
13.585,137.5
13.585,137.4
13.585,137.4
13.585,137.3
13.585,137.3
13.585,137.3
13.589,137.4
13.589,137.3
13.589,137.4
13.589,137.4
13.589,137.4
13.589,137.5
13.593,137.5
13.593,137.4
13.593,137.4
13.593,137.3
13.593,137.3
13.597,137.4
13.597,137.4
13.597,137.3
13.597,137.3
13.597,137.4
13.597,137.5
13.601,137.5
13.601,137.5
13.601,137.5
13.601,137.5
13.601,137.5
13.601,137.5
13.601,137.5
13.605,137.4
13.605,137.4
13.605,137.5
13.605,137.6
13.605,137.6
13.609,137.6
13.609,137.7
13.609,137.6
13.609,137.6
13.609,137.6
13.609,137.6
13.613,137.6
13.613,137.6
13.613,137.6
13.613,137.7
13.613,137.7
13.618,137.8
13.618,137.8
13.618,137.8
13.618,137.7
13.618,137.8
13.618,137.8
13.618,137.9
13.622,137.9
13.622,137.9
13.622,137.9
13.622,138
13.622,138
13.626,138
13.626,138
13.626,138
13.626,138
13.626,138
13.63,138
13.63,138
13.63,138
13.63,138.1
13.63,138.2
13.63,138.2
13.634,138.2
13.634,138.4
13.634,138.3
13.634,138.4
13.634,138.4
13.638,138.3
13.638,138.4
13.638,138.4
13.638,138.4
13.638,138.4
13.638,138.3
13.642,138.4
13.642,138.3
13.642,138.5
13.642,138.5
13.642,138.6
13.646,138.6
13.646,138.6
13.646,138.6
13.646,138.6
13.646,138.6
13.646,138.7
13.65,138.6
13.65,138.7
13.65,138.7
13.65,138.8
13.65,138.8
13.654,138.8
13.654,138.9
13.654,138.8
13.654,138.8
13.654,138.9
13.654,138.9
13.658,138.9
13.658,138.9
13.658,139
13.658,139
13.658,139.1
13.663,139.1
13.663,139.1
13.663,139.2
13.663,139.2
13.663,139.2
13.667,139.2
13.667,139.1
13.667,139.2
13.667,139.2
13.667,139.2
13.667,139.3
13.671,139.4
13.671,139.4
13.671,139.4
13.671,139.4
13.671,139.5
13.675,139.4
13.675,139.5
13.675,139.5
13.675,139.5
13.675,139.5
13.679,139.7
13.679,139.6
13.679,139.6
13.679,139.7
13.679,139.7
13.679,139.7
13.683,139.7
13.683,139.7
13.683,139.7
13.683,139.7
13.687,139.6
13.687,139.6
13.687,139.5
13.687,139.4
13.687,139.2
13.691,139.2
13.691,139.2
13.691,139.1
13.691,139.2
13.691,139.1
13.691,139.2
13.695,139.2
13.695,139.1
13.695,139.1
13.695,139.1
13.695,139
13.699,139
13.699,139
13.699,138.9
13.699,138.9
13.699,139
13.703,139
13.703,138.9
13.703,139
13.703,138.9
13.703,138.8
13.703,138.8
13.708,138.9
13.708,138.9
13.708,138.9
13.708,138.9
13.708,138.8
13.712,138.8
13.712,138.8
13.712,138.8
13.712,138.8
13.712,138.9
13.716,138.8
13.716,138.8
13.716,138.8
13.716,138.8
13.716,138.8
13.716,138.8
13.72,138.8
13.72,138.7
13.72,138.8
13.72,138.6
13.724,138.7
13.724,138.6
13.724,138.6
13.724,138.7
13.724,138.6
13.724,138.7
13.728,138.7
13.728,138.7
13.728,138.7
13.728,138.6
13.728,138.6
13.732,138.6
13.732,138.6
13.732,138.5
13.732,138.5
13.732,138.5
13.736,138.5
13.736,138.6
13.736,138.5
13.736,138.6
13.736,138.6
13.74,138.5
13.74,138.6
13.74,138.5
13.74,138.5
13.74,138.5
13.744,138.4
13.744,138.5
13.744,138.4
13.744,138.4
13.744,138.4
13.748,138.3
13.748,138.4
13.748,138.4
13.748,138.4
13.748,138.3
13.753,138.3
13.753,138.4
13.753,138.3
13.753,138.3
13.753,138.2
13.757,138.2
13.757,138.2
13.757,138.2
13.757,138.2
13.761,138.2
13.761,138.1
13.761,138.1
13.761,138
13.761,138.1
13.765,138
13.765,137.9
13.765,138
13.765,137.9
13.765,138
13.769,137.9
13.769,137.9
13.769,137.8
13.769,137.6
13.769,137.6
13.773,137.4
13.773,137.3
13.773,137.3
13.773,137.2
13.777,137.2
13.777,137
13.777,137.1
13.777,136.9
13.777,136.8
13.781,136.7
13.781,136.6
13.781,136.3
13.781,136.2
13.781,136
13.785,135.7
13.785,135.7
13.785,135.5
13.785,135.3
13.789,135.2
13.789,135.1
13.789,134.8
13.789,134.8
13.793,134.4
13.793,134.1
13.793,134
13.793,133.7
13.793,133.6
13.798,133.2
13.798,133.2
13.798,132.9
13.798,132.6
13.798,132.6
13.802,132.3
13.802,132.1
13.802,131.9
13.802,131.8
13.806,131.4
13.806,131.2
13.806,130.9
13.806,130.4
13.806,130.3
13.806,129.8
13.806,129.2
13.487,128.4
13.859,109.5
13.454,70.1
13.241,58
13.294,20.4
13.487,1.6
13.221,2.7
13.339,2.2
13.356,2.2
